country,year,sex,age,suicides_no,suicides/100k pop,generation
Israel,2000,male,55-74 years,36,10.34,Silent
Israel,2000,female,75+ years,13,8.13,G.I. Generation
Israel,2000,female,55-74 years,25,6.04,Silent
Israel,2000,female,25-34 years,15,3.29,Generation X
Israel,2000,female,35-54 years,24,3.2,Boomers
Israel,2000,female,15-24 years,10,1.89,Generation X
Israel,2000,male,5-14 years,1,0.17,Millenials
Israel,2000,female,5-14 years,0,0.0,Millenials
Israel,2001,male,75+ years,38,33.34,Silent
Israel,2001,male,55-74 years,56,15.51,Silent
Israel,2001,male,15-24 years,76,13.63,Millenials
Israel,2001,male,35-54 years,94,12.97,Boomers
Israel,2001,male,25-34 years,58,12.11,Generation X
Israel,2001,female,75+ years,17,10.15,Silent
Israel,2001,female,55-74 years,14,3.29,Silent
Israel,2001,female,35-54 years,24,3.13,Boomers
Israel,2001,female,25-34 years,9,1.9,Generation X
Israel,2001,female,15-24 years,9,1.68,Millenials
Israel,2001,female,5-14 years,2,0.35,Millenials
Israel,2001,male,5-14 years,1,0.17,Millenials
Israel,2002,male,75+ years,28,23.9,Silent
Israel,2002,male,35-54 years,99,13.52,Boomers
Israel,2002,male,55-74 years,45,11.92,Silent
Israel,2002,male,25-34 years,59,11.89,Generation X
Israel,2002,male,15-24 years,60,10.68,Millenials
Israel,2002,female,75+ years,14,8.07,Silent
Israel,2002,female,55-74 years,20,4.53,Silent
Israel,2002,female,35-54 years,31,4.01,Boomers
Israel,2002,female,15-24 years,14,2.59,Millenials
Israel,2002,female,25-34 years,10,2.04,Generation X
Israel,2002,female,5-14 years,2,0.34,Millenials
Israel,2002,male,5-14 years,0,0.0,Millenials
Israel,2003,male,75+ years,28,23.31,Silent
Israel,2003,male,55-74 years,70,17.79,Silent
Israel,2003,male,35-54 years,125,16.9,Boomers
Israel,2003,male,25-34 years,57,11.18,Generation X
Israel,2003,male,15-24 years,62,10.95,Millenials
Israel,2003,female,75+ years,10,5.59,Silent
Israel,2003,female,55-74 years,24,5.25,Silent
Israel,2003,female,35-54 years,25,3.21,Boomers
Israel,2003,female,25-34 years,8,1.59,Generation X
Israel,2003,female,15-24 years,5,0.92,Millenials
Israel,2003,male,5-14 years,3,0.48,Millenials
Israel,2003,female,5-14 years,0,0.0,Millenials
Israel,2004,male,75+ years,30,24.38,Silent
Israel,2004,male,55-74 years,65,15.95,Silent
Israel,2004,male,25-34 years,66,12.67,Generation X
Israel,2004,male,35-54 years,90,12.0,Boomers
Israel,2004,male,15-24 years,68,11.91,Millenials
Israel,2004,female,75+ years,16,8.7,Silent
Israel,2004,female,55-74 years,18,3.82,Silent
Israel,2004,female,35-54 years,30,3.8,Boomers
Israel,2004,female,25-34 years,14,2.72,Generation X
Israel,2004,female,15-24 years,11,2.0,Millenials
Israel,2004,female,5-14 years,2,0.33,Millenials
Israel,2004,male,5-14 years,1,0.16,Millenials
Israel,2005,male,75+ years,35,27.69,Silent
Israel,2005,male,55-74 years,52,12.31,Silent
Israel,2005,male,35-54 years,93,12.22,Boomers
Israel,2005,female,75+ years,23,12.17,Silent
Israel,2005,male,15-24 years,66,11.45,Millenials
Israel,2005,male,25-34 years,56,10.58,Generation X
Israel,2005,female,55-74 years,26,5.35,Silent
Israel,2005,female,35-54 years,42,5.26,Boomers
Israel,2005,female,25-34 years,16,3.06,Generation X
Israel,2005,female,15-24 years,13,2.35,Millenials
Israel,2005,male,5-14 years,2,0.31,Millenials
Israel,2005,female,5-14 years,1,0.16,Millenials
Israel,2006,male,75+ years,22,16.96,Silent
Israel,2006,male,55-74 years,61,13.88,Silent
Israel,2006,male,35-54 years,84,10.87,Boomers
Israel,2006,male,15-24 years,61,10.48,Millenials
Israel,2006,male,25-34 years,51,9.52,Generation X
Israel,2006,female,75+ years,13,6.73,Silent
Israel,2006,female,35-54 years,31,3.83,Boomers
Israel,2006,female,15-24 years,18,3.22,Millenials
Israel,2006,female,55-74 years,15,2.98,Silent
Israel,2006,female,25-34 years,10,1.89,Generation X
Israel,2006,female,5-14 years,1,0.16,Millenials
Israel,2006,male,5-14 years,0,0.0,Millenials
Israel,2007,male,75+ years,29,21.9,Silent
Israel,2007,male,55-74 years,50,10.94,Silent
Israel,2007,male,35-54 years,85,10.82,Boomers
Israel,2007,male,25-34 years,51,9.41,Generation X
Israel,2007,male,15-24 years,45,7.66,Millenials
Israel,2007,female,75+ years,7,3.56,Silent
Israel,2007,female,35-54 years,23,2.81,Boomers
Israel,2007,female,55-74 years,13,2.49,Silent
Israel,2007,female,25-34 years,10,1.86,Generation X
Israel,2007,female,15-24 years,10,1.77,Millenials
Israel,2007,male,5-14 years,3,0.45,Generation Z
Israel,2007,female,5-14 years,0,0.0,Generation Z
Israel,2008,male,75+ years,43,31.82,Silent
Israel,2008,male,55-74 years,62,13.08,Silent
Israel,2008,male,15-24 years,65,10.97,Millenials
Israel,2008,male,35-54 years,80,10.01,Boomers
Israel,2008,male,25-34 years,42,7.65,Generation X
Israel,2008,female,75+ years,11,5.48,Silent
Israel,2008,female,55-74 years,15,2.78,Silent
Israel,2008,female,25-34 years,11,2.03,Generation X
Israel,2008,female,35-54 years,14,1.68,Boomers
Israel,2008,female,15-24 years,7,1.23,Millenials
Israel,2008,female,5-14 years,2,0.31,Generation Z
Israel,2008,male,5-14 years,2,0.29,Generation Z
Israel,2009,male,75+ years,23,16.27,Silent
Israel,2009,male,55-74 years,77,15.43,Silent
Israel,2009,male,25-34 years,67,12.02,Generation X
Israel,2009,male,35-54 years,91,10.87,Boomers
Israel,2009,male,15-24 years,48,8.04,Millenials
Israel,2009,female,55-74 years,22,3.91,Silent
Israel,2009,female,75+ years,8,3.84,Silent
Israel,2009,female,35-54 years,32,3.69,Boomers
Israel,2009,female,25-34 years,18,3.24,Generation X
Israel,2009,female,15-24 years,13,2.27,Millenials
Israel,2009,male,5-14 years,4,0.59,Generation Z
Israel,2009,female,5-14 years,1,0.15,Generation Z
Israel,2010,male,75+ years,40,27.48,Silent
Israel,2010,male,55-74 years,93,18.03,Silent
Israel,2010,male,35-54 years,119,13.92,Generation X
Israel,2010,male,25-34 years,77,13.72,Generation X
Israel,2010,male,15-24 years,63,10.49,Millenials
Israel,2010,female,75+ years,9,4.22,Silent
Israel,2010,female,55-74 years,22,3.79,Silent
Israel,2010,female,35-54 years,33,3.74,Generation X
Israel,2010,female,15-24 years,10,1.73,Millenials
Israel,2010,female,25-34 years,9,1.61,Generation X
Israel,2010,female,5-14 years,3,0.45,Generation Z
Israel,2010,male,5-14 years,2,0.29,Generation Z
Israel,2011,male,75+ years,44,29.16,Silent
Israel,2011,male,55-74 years,80,15.04,Boomers
Israel,2011,male,35-54 years,111,12.73,Generation X
Israel,2011,male,25-34 years,45,8.02,Millenials
Israel,2011,male,15-24 years,41,6.77,Millenials
Israel,2011,female,55-74 years,30,5.01,Boomers
Israel,2011,female,75+ years,7,3.17,Silent
Israel,2011,female,25-34 years,16,2.86,Millenials
Israel,2011,female,35-54 years,22,2.45,Generation X
Israel,2011,female,15-24 years,12,2.06,Millenials
Israel,2011,male,5-14 years,1,0.14,Generation Z
Israel,2011,female,5-14 years,0,0.0,Generation Z
Israel,2012,male,75+ years,33,21.32,Silent
Israel,2012,male,55-74 years,93,17.03,Boomers
Israel,2012,male,35-54 years,131,14.7,Generation X
Israel,2012,male,25-34 years,57,10.02,Millenials
Israel,2012,male,15-24 years,32,5.21,Millenials
Israel,2012,female,75+ years,9,4.01,Silent
Israel,2012,female,55-74 years,24,3.92,Boomers
Israel,2012,female,25-34 years,17,3.0,Millenials
Israel,2012,female,15-24 years,13,2.21,Millenials
Israel,2012,female,35-54 years,18,1.96,Generation X
Israel,2012,male,5-14 years,3,0.41,Generation Z
Israel,2012,female,5-14 years,0,0.0,Generation Z
Israel,2013,male,75+ years,34,21.24,Silent
Israel,2013,male,55-74 years,71,12.66,Boomers
Israel,2013,male,35-54 years,102,11.23,Generation X
Israel,2013,male,25-34 years,47,8.19,Millenials
Israel,2013,female,75+ years,12,5.2,Silent
Israel,2013,male,15-24 years,30,4.81,Millenials
Israel,2013,female,55-74 years,23,3.67,Boomers
Israel,2013,female,35-54 years,26,2.79,Generation X
Israel,2013,female,25-34 years,15,2.63,Millenials
Israel,2013,male,5-14 years,7,0.95,Generation Z
Israel,2013,female,15-24 years,5,0.84,Millenials
Israel,2013,female,5-14 years,0,0.0,Generation Z
Israel,2014,male,75+ years,32,19.4,Silent
Israel,2014,male,35-54 years,125,13.51,Generation X
Israel,2014,male,55-74 years,54,9.36,Boomers
Israel,2014,male,25-34 years,41,7.07,Millenials
Israel,2014,male,15-24 years,35,5.52,Millenials
Israel,2014,female,75+ years,11,4.65,Silent
Israel,2014,female,55-74 years,24,3.72,Boomers
Israel,2014,female,35-54 years,29,3.05,Generation X
Israel,2014,female,25-34 years,13,2.26,Millenials
Israel,2014,female,15-24 years,10,1.65,Millenials
Israel,2014,male,5-14 years,7,0.93,Generation Z
Israel,2014,female,5-14 years,1,0.14,Generation Z
Israel,2015,male,75+ years,30,17.77,Silent
Israel,2015,male,55-74 years,65,10.92,Boomers
Israel,2015,male,35-54 years,92,9.74,Generation X
Israel,2015,male,25-34 years,45,7.68,Millenials
Israel,2015,female,75+ years,14,5.81,Silent
Israel,2015,male,15-24 years,35,5.43,Millenials
Israel,2015,female,55-74 years,17,2.56,Boomers
Israel,2015,female,25-34 years,13,2.23,Millenials
Israel,2015,female,35-54 years,20,2.07,Generation X
Israel,2015,female,15-24 years,8,1.3,Millenials
Israel,2015,male,5-14 years,2,0.26,Generation Z
Israel,2015,female,5-14 years,1,0.14,Generation Z
Italy,2000,male,75+ years,557,34.45,G.I. Generation
Italy,2000,male,55-74 years,893,15.2,Silent
Italy,2000,male,35-54 years,914,11.58,Boomers
Italy,2000,male,25-34 years,459,10.09,Generation X
Italy,2000,female,75+ years,217,7.6,G.I. Generation
Italy,2000,male,15-24 years,230,6.67,Generation X
Italy,2000,female,55-74 years,339,5.04,Silent
Italy,2000,female,35-54 years,313,3.91,Boomers
Italy,2000,female,25-34 years,124,2.76,Generation X
Italy,2000,female,15-24 years,51,1.53,Generation X
Italy,2000,male,5-14 years,9,0.32,Millenials
Italy,2000,female,5-14 years,2,0.07,Millenials
Italy,2001,male,75+ years,560,33.43,Silent
Italy,2001,male,55-74 years,916,15.61,Silent
Italy,2001,male,35-54 years,890,11.07,Boomers
Italy,2001,male,25-34 years,457,10.18,Generation X
Italy,2001,male,15-24 years,216,6.48,Millenials
Italy,2001,female,75+ years,178,6.03,Silent
Italy,2001,female,55-74 years,358,5.35,Silent
Italy,2001,female,35-54 years,300,3.68,Boomers
Italy,2001,female,25-34 years,99,2.23,Generation X
Italy,2001,female,15-24 years,42,1.31,Millenials
Italy,2001,male,5-14 years,11,0.39,Millenials
Italy,2001,female,5-14 years,3,0.11,Millenials
Italy,2002,male,75+ years,562,31.91,Silent
Italy,2002,male,55-74 years,945,15.82,Silent
Italy,2002,male,35-54 years,949,11.61,Boomers
Italy,2002,male,25-34 years,475,10.8,Generation X
Italy,2002,male,15-24 years,208,6.5,Millenials
Italy,2002,female,75+ years,180,5.79,Silent
Italy,2002,female,55-74 years,323,4.76,Silent
Italy,2002,female,35-54 years,277,3.36,Boomers
Italy,2002,female,25-34 years,92,2.13,Generation X
Italy,2002,female,15-24 years,47,1.53,Millenials
Italy,2002,male,5-14 years,6,0.21,Millenials
Italy,2002,female,5-14 years,5,0.19,Millenials
Italy,2003,male,75+ years,612,33.46,Silent
Italy,2003,male,55-74 years,904,14.89,Silent
Italy,2003,male,35-54 years,951,11.46,Boomers
Italy,2003,male,25-34 years,411,9.41,Generation X
Italy,2003,female,75+ years,200,6.24,Silent
Italy,2003,male,15-24 years,194,6.16,Millenials
Italy,2003,female,55-74 years,340,4.96,Silent
Italy,2003,female,35-54 years,306,3.66,Boomers
Italy,2003,female,25-34 years,108,2.52,Generation X
Italy,2003,female,15-24 years,39,1.3,Millenials
Italy,2003,male,5-14 years,6,0.21,Millenials
Italy,2003,female,5-14 years,4,0.15,Millenials
Italy,2004,male,75+ years,594,31.68,Silent
Italy,2004,male,55-74 years,907,14.74,Silent
Italy,2004,male,35-54 years,937,11.22,Boomers
Italy,2004,male,25-34 years,443,10.32,Generation X
Italy,2004,female,75+ years,193,5.94,Silent
Italy,2004,male,15-24 years,162,5.25,Millenials
Italy,2004,female,55-74 years,303,4.39,Silent
Italy,2004,female,35-54 years,285,3.37,Boomers
Italy,2004,female,25-34 years,107,2.53,Generation X
Italy,2004,female,15-24 years,48,1.63,Millenials
Italy,2004,female,5-14 years,4,0.15,Millenials
Italy,2004,male,5-14 years,3,0.11,Millenials
Italy,2005,male,75+ years,512,26.32,Silent
Italy,2005,male,55-74 years,871,14.02,Silent
Italy,2005,male,35-54 years,899,10.62,Boomers
Italy,2005,male,25-34 years,343,8.14,Generation X
Italy,2005,female,75+ years,190,5.68,Silent
Italy,2005,male,15-24 years,170,5.57,Millenials
Italy,2005,female,55-74 years,336,4.85,Silent
Italy,2005,female,35-54 years,265,3.09,Boomers
Italy,2005,female,25-34 years,105,2.53,Generation X
Italy,2005,female,15-24 years,41,1.41,Millenials
Italy,2005,male,5-14 years,8,0.28,Millenials
Italy,2005,female,5-14 years,2,0.08,Millenials
Italy,2006,male,75+ years,595,29.26,Silent
Italy,2006,male,55-74 years,868,13.83,Silent
Italy,2006,male,35-54 years,885,10.13,Boomers
Italy,2006,male,25-34 years,344,8.18,Generation X
Italy,2006,male,15-24 years,145,4.67,Millenials
Italy,2006,female,75+ years,160,4.59,Silent
Italy,2006,female,55-74 years,274,3.92,Silent
Italy,2006,female,35-54 years,298,3.4,Boomers
Italy,2006,female,25-34 years,86,2.1,Generation X
Italy,2006,female,15-24 years,41,1.39,Millenials
Italy,2006,male,5-14 years,4,0.14,Millenials
Italy,2006,female,5-14 years,0,0.0,Millenials
Italy,2007,male,75+ years,596,28.35,Silent
Italy,2007,male,55-74 years,885,13.97,Silent
Italy,2007,male,35-54 years,883,9.93,Boomers
Italy,2007,male,25-34 years,354,8.6,Generation X
Italy,2007,male,15-24 years,170,5.47,Millenials
Italy,2007,female,75+ years,171,4.79,Silent
Italy,2007,female,55-74 years,274,3.9,Silent
Italy,2007,female,35-54 years,295,3.31,Boomers
Italy,2007,female,25-34 years,84,2.09,Generation X
Italy,2007,female,15-24 years,36,1.22,Millenials
Italy,2007,male,5-14 years,5,0.18,Generation Z
Italy,2007,female,5-14 years,4,0.15,Generation Z
Italy,2008,male,75+ years,569,26.27,Silent
Italy,2008,male,55-74 years,917,14.37,Silent
Italy,2008,male,35-54 years,986,10.92,Boomers
Italy,2008,male,25-34 years,362,8.97,Generation X
Italy,2008,male,15-24 years,161,5.16,Millenials
Italy,2008,female,75+ years,163,4.48,Silent
Italy,2008,female,55-74 years,313,4.43,Silent
Italy,2008,female,35-54 years,295,3.25,Boomers
Italy,2008,female,25-34 years,97,2.45,Generation X
Italy,2008,female,15-24 years,36,1.21,Millenials
Italy,2008,female,5-14 years,3,0.11,Generation Z
Italy,2008,male,5-14 years,2,0.07,Generation Z
Italy,2009,male,75+ years,615,27.58,Silent
Italy,2009,male,55-74 years,938,14.58,Silent
Italy,2009,male,35-54 years,1058,11.57,Boomers
Italy,2009,male,25-34 years,332,8.43,Generation X
Italy,2009,male,15-24 years,144,4.61,Millenials
Italy,2009,female,55-74 years,289,4.07,Silent
Italy,2009,female,75+ years,149,4.02,Silent
Italy,2009,female,35-54 years,329,3.57,Boomers
Italy,2009,female,25-34 years,70,1.81,Generation X
Italy,2009,female,15-24 years,42,1.41,Millenials
Italy,2009,male,5-14 years,6,0.21,Generation Z
Italy,2009,female,5-14 years,2,0.07,Generation Z
Italy,2010,male,75+ years,591,25.75,Silent
Italy,2010,male,55-74 years,944,14.54,Silent
Italy,2010,male,35-54 years,1098,11.88,Generation X
Italy,2010,male,25-34 years,341,8.88,Generation X
Italy,2010,male,15-24 years,144,4.62,Millenials
Italy,2010,female,75+ years,161,4.26,Silent
Italy,2010,female,55-74 years,294,4.11,Silent
Italy,2010,female,35-54 years,292,3.13,Generation X
Italy,2010,female,25-34 years,82,2.17,Generation X
Italy,2010,female,15-24 years,31,1.05,Millenials
Italy,2010,male,5-14 years,10,0.34,Generation Z
Italy,2010,female,5-14 years,1,0.04,Generation Z
Italy,2011,male,75+ years,664,28.6,Silent
Italy,2011,male,55-74 years,1000,15.44,Boomers
Italy,2011,male,35-54 years,1137,12.6,Generation X
Italy,2011,male,25-34 years,316,8.83,Millenials
Italy,2011,male,15-24 years,169,5.57,Millenials
Italy,2011,female,75+ years,162,4.28,Silent
Italy,2011,female,55-74 years,294,4.12,Boomers
Italy,2011,female,35-54 years,303,3.29,Generation X
Italy,2011,female,25-34 years,59,1.65,Millenials
Italy,2011,female,15-24 years,43,1.49,Millenials
Italy,2011,male,5-14 years,4,0.14,Generation Z
Italy,2011,female,5-14 years,2,0.07,Generation Z
Italy,2012,male,75+ years,604,25.35,Silent
Italy,2012,male,55-74 years,993,15.22,Boomers
Italy,2012,male,35-54 years,1215,13.4,Generation X
Italy,2012,male,25-34 years,329,9.35,Millenials
Italy,2012,male,15-24 years,179,5.9,Millenials
Italy,2012,female,75+ years,175,4.55,Silent
Italy,2012,female,55-74 years,317,4.41,Boomers
Italy,2012,female,35-54 years,325,3.51,Generation X
Italy,2012,female,25-34 years,68,1.94,Millenials
Italy,2012,female,15-24 years,44,1.53,Millenials
Italy,2012,female,5-14 years,4,0.15,Generation Z
Italy,2012,male,5-14 years,4,0.14,Generation Z
Italy,2013,male,75+ years,625,25.29,Silent
Italy,2013,male,55-74 years,1039,15.65,Boomers
Italy,2013,male,35-54 years,1162,12.62,Generation X
Italy,2013,male,25-34 years,342,9.77,Millenials
Italy,2013,male,15-24 years,147,4.82,Millenials
Italy,2013,female,75+ years,181,4.59,Silent
Italy,2013,female,55-74 years,333,4.57,Boomers
Italy,2013,female,35-54 years,335,3.57,Generation X
Italy,2013,female,25-34 years,66,1.9,Millenials
Italy,2013,female,15-24 years,49,1.69,Millenials
Italy,2013,male,5-14 years,7,0.24,Generation Z
Italy,2013,female,5-14 years,4,0.15,Generation Z
Italy,2014,male,75+ years,670,26.11,Silent
Italy,2014,male,55-74 years,947,14.05,Boomers
Italy,2014,male,35-54 years,1123,12.08,Generation X
Italy,2014,male,25-34 years,300,8.59,Millenials
Italy,2014,male,15-24 years,170,5.54,Millenials
Italy,2014,female,35-54 years,371,3.93,Generation X
Italy,2014,female,75+ years,158,3.91,Silent
Italy,2014,female,55-74 years,275,3.73,Boomers
Italy,2014,female,25-34 years,75,2.18,Millenials
Italy,2014,female,15-24 years,46,1.59,Millenials
Italy,2014,female,5-14 years,7,0.25,Generation Z
Italy,2014,male,5-14 years,5,0.17,Generation Z
Italy,2015,male,75+ years,669,25.28,Silent
Italy,2015,male,55-74 years,934,13.74,Boomers
Italy,2015,male,35-54 years,1063,11.5,Generation X
Italy,2015,male,25-34 years,271,7.85,Millenials
Italy,2015,male,15-24 years,161,5.27,Millenials
Italy,2015,female,55-74 years,303,4.08,Boomers
Italy,2015,female,75+ years,156,3.79,Silent
Italy,2015,female,35-54 years,320,3.41,Generation X
Italy,2015,female,25-34 years,64,1.89,Millenials
Italy,2015,female,15-24 years,34,1.18,Millenials
Italy,2015,male,5-14 years,7,0.24,Generation Z
Italy,2015,female,5-14 years,6,0.22,Generation Z
Jamaica,2000,male,35-54 years,2,0.74,Boomers
Jamaica,2000,male,15-24 years,1,0.42,Generation X
Jamaica,2000,female,15-24 years,0,0.0,Generation X
Jamaica,2000,female,25-34 years,0,0.0,Generation X
Jamaica,2000,female,35-54 years,0,0.0,Boomers
Jamaica,2000,female,5-14 years,0,0.0,Millenials
Jamaica,2000,female,55-74 years,0,0.0,Silent
Jamaica,2000,female,75+ years,0,0.0,G.I. Generation
Jamaica,2000,male,25-34 years,0,0.0,Generation X
Jamaica,2000,male,5-14 years,0,0.0,Millenials
Jamaica,2000,male,55-74 years,0,0.0,Silent
Jamaica,2000,male,75+ years,0,0.0,G.I. Generation
Jamaica,2001,male,55-74 years,2,1.54,Silent
Jamaica,2001,male,25-34 years,1,0.49,Generation X
Jamaica,2001,female,15-24 years,1,0.41,Millenials
